index,company,product,category,rider,coverage,payout_detail,insured_amount_text,base_premium_text,unit,premium_alt,premium_index,is_renewal,is_refund,channel,base_date,disclosure,phone,source_file,benefit_amount,base_premium
,,,갱신형 치아보철치료비(임플란트 연간3개한)(2년감액형),"치아관련 질병 또는 상해를 직접적인 원인으로 치과의사 면허를 가진 자에 의하여 의료법 제3조(의료기관)에서 정한 국내의 치과병·의원 또는 국외의 의료관련법에서 정한 의료기관에서 최초로 영구치 발거를 진단받고, 해당 영구치를 발거한 부위에 치아보철치료)를 받고 해당 치아보철치료(임플란트)가 종료된 경우",150만원,,,,,,,,,,file_44.xls,,,,0,0
메리츠화재,(무) 메리츠 치아보험 이목구비2601(2종),(무) 메리츠 치아보험 이목구비2601(2종),갱신형 영구치상실치료비,상해 또는 질병을 직접적인 원인으로 「영구치상실」을 입은 경우,3만원,"79,272","78,123",98.6,,,,,,,file_44.xls,,메리츠화재,(무) 메리츠 치아보험 이목구비2601(2종),0,986
한화손보,한화 하얀미소플러스치아보험Ⅱ (무)2601 2종(연만기 갱신형),한화 하얀미소플러스치아보험Ⅱ (무)2601 2종(연만기 갱신형),영구치보존치료비(크라운무제한)(상해및질병)(갱신형),"보장개시일 이후 상해 또는 약관에서 정하는 진단확정된 질병(치아우식증(충치) 및 치주질환(잇몸질환))으로 영구치에 대한 치아보존치료 진단확정을 받고 해당 영구치에 치아보존치료를 받은 경우(단, 동일한 상해 또는 질병으로 1개의 영구치에 2회 이상의 치아보존치료를 받은 경우, 하나의 치료로 보아 치아당 1회에 한함) ※ 보장개시일: (질병) 계약일부터 90일이 지난 날의 다음날 / (상해) 계약일","아말감, 글래스아이노머: 치아당 보험가입금액의 10% 지급아말감, 글래스아이노머 이외(레진필링, 인레이, 온레이 등): 치아당 보험가입금액의 50% 지급크라운: 치아당 보험가입금액 지급(계약일부터 경과기간 1년 미만시 상기 금액의 50% 지급)","56,785","53,830",105.4,,,,,,,file_44.xls,,한화손보,한화 하얀미소플러스치아보험Ⅱ (무)2601 2종(연만기 갱신형),0,1054
,,,치아보존치료비(크라운연간3개한)(상해및질병)(갱신형),"보장개시일 이후 상해 또는 약관에서 정하는 진단확정된 질병(치아우식증(충치) 및 치주질환(잇몸질환))으로 유치 또는 영구치에 대한 치아보존치료 진단확정을 받고 해당 유치 또는 영구치에 치아보존치료를 받은 경우(단, 동일한 상해 또는 질병으로 1개의 영구치에 2회 이상의 치아보존치료를 받은 경우, 하나의 치료로 보아 치아당 1회에 한함) ※ 보장개시일: (질병) 계약일부터 90일이 지난 날의 다음날 / (상해) 계약일","아말감, 글래스아이노머: 치아당 보험가입금액의 10% 지급아말감, 글래스아이노머 이외(레진필링, 인레이, 온레이 등): 치아당 보험가입금액의 50% 지급크라운: 치아당 보험가입금액 지급(상해/질병 각각 연간 3개 한도)(계약일부터 경과기간 1년 미만시 상기 금액의 50% 지급)",,,,,,,,,,file_44.xls,,,,0,0
한화손보,한화 하얀미소플러스치아보험Ⅱ (무)2601 1종(연만기형),한화 하얀미소플러스치아보험Ⅱ (무)2601 1종(연만기형),영구치보존치료비(크라운무제한)(상해및질병),"보장개시일 이후 상해 또는 약관에서 정하는 진단확정된 질병(치아우식증(충치) 및 치주질환(잇몸질환))으로 영구치에 대한 치아보존치료 진단확정을 받고 해당 영구치에 치아보존치료를 받은 경우(단, 동일한 상해 또는 질병으로 1개의 영구치에 2회 이상의 치아보존치료를 받은 경우, 하나의 치료로 보아 치아당 1회에 한함) ※ 보장개시일: (질병) 계약일부터 90일이 지난 날의 다음날 / (상해) 계약일","아말감, 글래스아이노머 치아당 보험가입금액의 10% 지급아말감, 글래스아이노머 이외(레진필링, 인레이, 온레이 등) 치아당 보험가입금액의 50% 지급크라운 치아당 보험가입금액 지급(계약일부터 경과기간 1년 미만시 상기 금액의 50% 지급)","54,810","51,690",105.9,,,,,,,file_44.xls,,한화손보,한화 하얀미소플러스치아보험Ⅱ (무)2601 1종(연만기형),0,1059
한화손보,한화 다이렉트 치아안심보험 (무)2601,한화 다이렉트 치아안심보험 (무)2601,영구치보존치료비(크라운무제한)(상해및질병),"보장개시일 이후 상해 또는 약관에서 정하는 진단확정된 질병(치아우식증(충치) 및 치주질환(잇몸질환))으로 영구치에 대한 치아보존치료 진단확정을 받고 해당 영구치에 치아보존치료를 받은 경우(단, 동일한 상해 또는 질병으로 1개의 영구치에 2회 이상의 치아보존치료를 받은 경우, 하나의 치료로 보아 치아당 1회에 한함) ※ 보장개시일: (질병) 계약일부터 90일이 지난 날의 다음날 / (상해) 계약일","아말감, 글래스아이노머 치아당 보험가입금액의 10% 지급아말감, 글래스아이노머 이외(레진필링, 인레이, 온레이 등) 치아당 보험가입금액의 50% 지급크라운 치아당 보험가입금액 지급(계약일부터 경과기간 1년 미만시 상기 금액의 50% 지급)","38,811","39,724",85.9,,,,,,,file_44.xls,,한화손보,한화 다이렉트 치아안심보험 (무)2601,0,859
롯데손보,(무) let:care 치아보험(2601)_1종(연만기형),(무) let:care 치아보험(2601)_1종(연만기형),영구치보존치료(질병),"치아관련 질병으로 인하여 치아보존치료를 진단확정 받은 후 해당 영구치에 대하여 충전치료(아말감, 글래스아이노머 이외(레진필링, 인레이,온레이 등))를 받은 경우",보험가입금액의 50%,"35,163","34,142",119.3,,,,,,,file_44.xls,,롯데손보,(무) let:care 치아보험(2601)_1종(연만기형),0,1193
,,,영구치아상실Ⅱ(상해및질병),상해 또는 질병을 직접적인 원인으로 영구치상실을 입은 경우,,,,,,,,,,,file_44.xls,,,,0,0
,,,"치아촬영비(엑스레이,파노라마)",상해 또는 질병을 직접적인 원인으로 치아촬영(엑스레이 및 파노라마 촬영)을 받은 경우,,,,,,,,,,,file_44.xls,,,,0,0
흥국화재,무배당 흥Good 이튼튼한 치아보험(26.01),무배당 흥Good 이튼튼한 치아보험(26.01),기본계약(영구치치수치료비(상해및질병)(갱신형_15년)),상해 또는「치아관련질병」을 직접적인 원인으로 「치수치료」를 진단확정받고 해당 영구치에 치수치료를 받은 경우,보험가입금액,"75,187","73,618",97.4,,,,,,,file_44.xls,,흥국화재,무배당 흥Good 이튼튼한 치아보험(26.01),0,974
,,,영구치치아보존치료비(상해및질병)(갱신형_15년),보장개시일 이후에 상해 또는「치아관련질병」을 직접적인 원인으로 「치아보존치료」를 진단확정받고 해당 영구치에 치아보존치료가 종료된 경우,보험금의 지급사유별 금액 지급,,,,,,,,,,file_44.xls,,,,0,0
,,,영구치치아보철치료비(상해및질병)(갱신형_15년),보장개시일 이후에 상해 또는「치아관련질병」을 직접적인 원인으로 「치아보철치료」를 진단확정받고 해당 영구치에 치아보철치료가 종료된 경우,,,,,,,,,,,file_44.xls,,,,0,0
삼성화재,무배당 삼성화재 치아보험 덴탈파트너(2601.11)(자동갱신형),무배당 삼성화재 치아보험 덴탈파트너(2601.11)(자동갱신형),영구치아 상실위로금,"보장개시일 이후 약관에서 정한 영구치아를 상실한 경우 치아 1개당 가입금액 지급※ 보장개시일은 최초 계약일 또는 부활(효력회복) 일부터 90일이 지난날의 다음날임(단, 상해를 직접적인 원인으로 영구치아를 상실한 경우의 보장개시일은 계약일임)",가입금액,"104,624","101,666",104.2,,,,,,,file_44.xls,,삼성화재,무배당 삼성화재 치아보험 덴탈파트너(2601.11)(자동갱신형),0,1042
,,,치아보존 치료지원금(상해 및 질병)(유치·영구치)(크라운 무제한),"보장개시일 이후 진단받은 치아우식증(충치), 치주질환(잇몸질환) 또는 상해를 직접적인 원인으로 해당 치아(유치 또는 영구치)에 치아보존치료를 받은 경우 치아 1개당 아래에서 정한 금액을 지급※ 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 90일이 지난날의 다음날임(단, 상해를 직접적인 원인으로 보존치료를 받은 경우의 보장개시일은 계약일임)※ 보장개시일부터 1년 미만 경과되었을 때 치아우식증(충치), 치주질환(잇몸질환)을 직접적인 원인으로 보험금 지급사유가 발생한 경우 50% 감액 지급",아말감 또는 글래스아이노머 : 가입금액의 5% 복합레진 : 가입금액의 50% 인레이/온레이 : 가입금액의 60% 크라운 : 가입금액의 100%,,,,,,,,,,file_44.xls,,,,0,0
,,,치아보철 치료지원금(상해 및 질병)(영구치),"보장개시일 이후 진단받은 치아우식증(충치), 치주질환 (잇몸질환) 또는 상해를 직접적인 원인으로 약관에 정한 영구치 발거를 진단확정받고, 해당 영구치에 치아보철치료를 받은 경우 약관에서 정한 금액을 지급※ 보장개시일은 최초 계약일 또는 부활(효력회복)일 부터 90일이 지난날의 다음날임(단, 상해를 직접적인 원인으로 보철치료를 받은 경우의 보장개시일은 계약일임)※ 보장개시일부터 2년 미만 경과되었을 때 치아우식증(충치), 치주질환(잇몸질환)을 직접적인 원인으로 보험금 지급사유가 발생한 경우 50% 감액 지급",임플란트 : 가입금액의 100%가철성의치(틀니) : 가입금액의 100%고정성 가공의치(브릿지) : 가입금액의 50%,,,,,,,,,,file_44.xls,,,,0,0
삼성화재,무배당 삼성화재 다이렉트 치아보험(2601.10)(자동갱신형),무배당 삼성화재 다이렉트 치아보험(2601.10)(자동갱신형),영구치아 상실위로금,"보장개시일 이후 약관에 정한 영구치아를 상실한 경우 상실영구치아 1개당 가입금액 지급※ 영구치아 상실위로금의 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 90일이 지난날의 다음날(단, 상해를 직접적인 원인으로 영구치아를 상실한 경우의 보장개시일은 계약일)임",가입금액,"93,274","91,873",87,,,,,,,file_44.xls,,삼성화재,무배당 삼성화재 다이렉트 치아보험(2601.10)(자동갱신형),0,87
,,,치아보존 치료지원금(상해 및 질병)(유치·영구치)(크라운 무제한),"보장개시일 이후 진단받은 치아우식증(충치), 치주질환(잇몸질환) 또는 상해를 직접적인 원인으로 해당 치아(유치 또는 영구치)에 치아보존치료를 받은 경우 치아 1개당 아래에서 정한 금액을 지급※ 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 90일이 지난날의 다음날임(단, 상해를 직접적인 원인으로 보존치료를 받은 경우의 보장개시일은 계약일임)※ 보장개시일부터 1년 미만에 치아우식증(충치), 치주질환(잇몸질환)을 직접적인 원인으로 보험금 지급사유가 발생한 경우 50% 감액 지급",아말감 또는 글래스아이노머 : 가입금액의 5% 복합레진 : 가입금액의 50% 인레이/온레이 : 가입금액의 60% 크라운 : 가입금액의 100%,,,,,,,,,,file_44.xls,,,,0,0
,,,치아보철 치료지원금(상해 및 질병)(영구치),"보장개시일 이후 진단받은 치아우식증(충치), 치주질환(잇몸질환) 또는 상해를 직접적인 원인으로 약관에 정한 영구치 발거를 진단확정 받고, 해당 영구치를 발거한 부위에 보철치료를 받은 경우 영구치 발거 1개당 가입금액 지급※ 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 90일이 지난날의 다음날(단, 상해를 직접적인 원인으로 보철치료 받은 경우의 보장개시일은 계약일)임※ 최초 보험가입후 2년 미만에 치아우식증(충치), 치주질환(잇몸질환)을 직접적인 원인으로 보험금 지급사유가 발생한 경우 50% 감액 지급",가입금액,,,,,,,,,,file_44.xls,,,,0,0
현대해상,(무)현대해상밝게웃는얼굴치아보험(Hi2601),(무)현대해상밝게웃는얼굴치아보험(Hi2601),기본계약(상해후유장해(80%이상)(갱신형)),상해로 80%이상 후유장해시,1억원,"73,030","68,219",106.5,,,,,,,file_44.xls,,현대해상,(무)현대해상밝게웃는얼굴치아보험(Hi2601),0,1065
,,,치과보철치료(임플란트강화형),치과질환/상해로 영구치를 발치하고 발치한 부위에 보철치료를 받은 경우,100만원,,,,,,,,,,file_44.xls,,,,0,0
,,,치과충전치료(갱신형),치과질환/상해로 영구치에 충전치료를 받은 경우,30만원,,,,,,,,,,file_44.xls,,,,0,0
,,,치과치수치료(갱신형),치과질환/상해로 치수치료 진단확정을 받고 해당 영구치에 치수치료를 받은 경우,3만원,,,,,,,,,,file_44.xls,,,,0,0
,,,치과크라운치료(강화형)(갱신형),치과질환/상해로 영구치에 크라운치료를 받은 경우,50만원,,,,,,,,,,file_44.xls,,,,0,0
현대해상,(무)현대해상다이렉트굿앤굿어린이치아보험(Hi2601),(무)현대해상다이렉트굿앤굿어린이치아보험(Hi2601),교정치료Ⅰ,"Angle씨 부정교합 Ⅱ급 또는 Ⅲ급으로 교정치료가 필요하다는 치과의사의 진단이 있는 경우Angle씨 부정교합 Ⅰ급 또는 Ⅱ급 또는 Ⅲ급으로 악정형(턱) 교정치료를 받은 경우Angle씨 부정교합 Ⅰ급 또는 Ⅱ급 또는 Ⅲ급으로 치아교정치료를 받은 경우상해 또는 질병으로 치아촬영(X-ray, 파노라마)을 한 경우",200만원,"32,438","38,107",96.3,,,,,,,file_44.xls,,현대해상,(무)현대해상다이렉트굿앤굿어린이치아보험(Hi2601),0,963
,,,치과치수치료,"치수치료 진단확정을 받고 해당 치아(유치, 영구치)에 치수치료를 받은 경우",3만원,,,,,,,,,,file_44.xls,,,,0,0
,,,치아치료(프리미엄),"치과질환/상해로 유치/영구치에 충전치료 및 크라운치료를 받은 경우치과질환/상해로 영구치에 보철치료, 재식립임플란트 및 재식립임플란트치조골이식술을 받은 경우치과질환/상해로 앞니/송곳니에 충전치료 및 크라운치료를 받은 경우",20만원,,,,,,,,,,file_44.xls,,,,0,0
현대해상,(무)현대해상굿앤굿어린이치아보험(Hi2601),(무)현대해상굿앤굿어린이치아보험(Hi2601),교정치료Ⅰ,"Angle씨 부정교합 Ⅱ급 또는 Ⅲ급으로 교정치료가 필요하다는 치과의사의 진단이 있는 경우Angle씨 부정교합 Ⅰ급 또는 Ⅱ급 또는 Ⅲ급으로 악정형(턱) 교정치료를 받은 경우Angle씨 부정교합 Ⅰ급 또는 Ⅱ급 또는 Ⅲ급으로 치아교정치료를 받은 경우상해 또는 질병으로 치아촬영(X-ray, 파노라마)을 한 경우",200만원,"35,631","40,970",106.6,,,,,,,file_44.xls,,현대해상,(무)현대해상굿앤굿어린이치아보험(Hi2601),0,1066
KB손보,KB 다이렉트 뇌 치아보험(무배당)(26.01),KB 다이렉트 뇌 치아보험(무배당)(26.01),영구치보철치료비(상해 및 질병)【갱신계약】,"보험기간 중에 보장개시일(상해:보험계약일, 질병:보험계약일로부터 그 날을 포함하여 90일이 지난 다음날) 이후 상해 또는","- 임플란트 : 영구치발거 1개당 가입금액의 100%- 고정성가공의치(브릿지,Bridge) : 영구치발거 1개당 가입금액의 50%- 가철성의치(틀니,Denture) : 보철물당 가입금액의 100% (연간1회)※ 단, 치아관련 질병으로 인한 경우 보험계약일로부터 2년미만시 상기 지급금액의 50% 지급","34,529","30,846",91,,,,,,,file_44.xls,,KB손보,KB 다이렉트 뇌 치아보험(무배당)(26.01),0,91
,,,"치아보존치료비(유치 및 영구치, 상해 및 질병)【갱신계약】","보험기간 중에 보장개시일(상해:보험계약일, 질병:보험계약일로부터 그 날을 포함하여 90일이 지난 다음날) 이후 상해 또는","- 아말감/GI : 치아당 가입금액의 10%- 레진필링, 인레이/온레이: 치아당 가입금액의 50% - 크라운 : 치아당 가입금액의 100% (연간 3개한도)※ 단, 치아관련 질병으로 인한  경우 보험계약일로부터 1년미만시 상기 지급금액의 50% 지급",,,,,,,,,,file_44.xls,,,,0,0
KB손보,건강한 치아보험 이야기(무배당)(26.01)_자녀플랜,건강한 치아보험 이야기(무배당)(26.01)_자녀플랜,골절진단비(치아파절포함)(연간1회한)【갱신계약】,보험기간 중에 상해의 직접결과로써 약관내 골절분류표(약관참조)에서 정한 골절로 진단확정 된 경우 (연간 1회한),보험가입금액,"15,003","17,436",90.9,,,,,,,file_44.xls,,KB손보,건강한 치아보험 이야기(무배당)(26.01)_자녀플랜,0,909
,,,치아촬영비(X-ray 및 파노라마)【갱신계약】,"보험기간 중에 보장개시일(상해:보험계약일, 질병:보험계약일로부터 그 날을 포함하여 90일이 지난 다음날) 이후 상해 또는 질병을 직접적인 원인으로 Xray 촬영 또는 파노라마 촬영을 한 경우 (각각의 촬영 1회당)",보험가입금액,,,,,,,,,,file_44.xls,,,,0,0
KB손보,건강한 치아보험 이야기(무배당)(26.01)_실속플랜,건강한 치아보험 이야기(무배당)(26.01)_실속플랜,발치치료비【갱신계약】,"보험기간 중에 상해 또는 질병을 직접적인 원인으로 발치(단순, 정교, 완전매복)치료를 받은 경우",보험가입금액,"42,911","35,737",91.5,,,,,,,file_44.xls,,KB손보,건강한 치아보험 이야기(무배당)(26.01)_실속플랜,0,915
,,,치아촬영비(X-ray 및 파노라마)【갱신계약】,"보험기간 중에 보장개시일(상해:보험계약일, 질병:보험계약일로부터 그 날을 포함하여 90일이 지난 다음날) 이후 상해 또는 질병을 직접적인 원인으로 Xray 촬영 또는 파노라마 촬영을 한 경우 (각각의 촬영 1회당)",,,,,,,,,,,file_44.xls,,,,0,0
KB손보,건강한 치아보험 이야기(무배당)(26.01)_기본플랜,건강한 치아보험 이야기(무배당)(26.01)_기본플랜,발치치료비【갱신계약】,"보험기간 중에 상해 또는 질병을 직접적인 원인으로 발치(단순, 정교, 완전매복)치료를 받은 경우",- 단순발치(맹출치아 및 노출된 치근) : 치아 1개당 가입금액의 25%- 정교한 발치(부분적으로 매복된 치아) : 치아 1개당 가입금액의 50%- 완전매복발치(완전 매복된 치아) : 치아 1개당 가입금액의 100%,"44,581","40,593",90.6,,,,,,,file_44.xls,,KB손보,건강한 치아보험 이야기(무배당)(26.01)_기본플랜,0,906
KB손보,건강한 치아보험 이야기(무배당)(26.01)_일반플랜,건강한 치아보험 이야기(무배당)(26.01)_일반플랜,발치치료비【갱신계약】,"보험기간 중에 상해 또는 질병을 직접적인 원인으로 발치(단순, 정교, 완전매복)치료를 받은 경우",- 단순발치(맹출치아 및 노출된 치근) : 치아 1개당 가입금액의 25%- 정교한 발치(부분적으로 매복된 치아) : 치아 1개당 가입금액의 50%- 완전매복발치(완전 매복된 치아) : 치아 1개당 가입금액의 100%,"53,521","47,473",91.3,,,,,,,file_44.xls,,KB손보,건강한 치아보험 이야기(무배당)(26.01)_일반플랜,0,913
KB손보,KB The건강한 치아보험(무배당)(26.01),KB The건강한 치아보험(무배당)(26.01),영구치보철치료비(상해및질병)【갱신계약】,"보험기간 중에 보장개시일(상해:보험계약일, 질병:보험계약일로부터 그 날을 포함하여 90일이 지난 다음날) 이후 상해 또는",보험가입금액,"52,036","47,283",98.3,,,,,,,file_44.xls,,KB손보,KB The건강한 치아보험(무배당)(26.01),0,983
,,,"치아보존치료비(유치및영구치,상해및질병) 【갱신계약】","보험기간 중에 보장개시일(상해:보험계약일, 질병:보험계약일로부터 그 날을 포함하여 90일이 지난 다음날) 이후 상해 또는",,,,,,,,,,,file_44.xls,,,,0,0
DB손보,(무)참좋은치아안심보험2510(자녀플랜),(무)참좋은치아안심보험2510(자녀플랜),어린이치과치료비(발치/영구치상실/보철/치조골이식),"피보험자가 해당 특별약관 보험기간 중 보장개시일 이후에 진단확정된 질병(치아우식증,치주질환) 또는 상해를 직접적인 원인으로 약관에서 정한 발치치료, 영구치 발거, 보철치료, 치조골이식 치료를 받은 경우",100만원,"11,606","13,666",61.1,,,,,,,file_44.xls,,DB손보,(무)참좋은치아안심보험2510(자녀플랜),0,611
,,,"치아보존치료비Ⅱ(상해및질병)(유치,영구치)(크라운 무제한)","피보험자가 해당 특별약관 보험기간 중 보장개시일 이후에 진단확정된 질병(치아우식증,치주질환) 또는 상해를 직접적인 원인으로 해당 유치 및 영구치에 치아보존치료를 받은 경우",20만원,,,,,,,,,,file_44.xls,,,,0,0
,,,"치아치수치료비(상해및질병)(유치,영구치)","피보험자가 해당 특별약관 보험기간 중 보장개시일 이후에 진단확정된 질병(치아우식증,치주질환) 또는 상해를 직접적인 원인으로 해당 유치 및 영구치에 치수치료를 받은 경우",4만원,,,,,,,,,,file_44.xls,,,,0,0
DB손보,(무)참좋은치아안심보험2510(기본플랜),(무)참좋은치아안심보험2510(기본플랜),발치치료비,"피보험자가 해당 특별약관 보험기간 중 보장개시일 이후에 진단확정된 질병(치아우식증,치주질환) 또는 상해를 직접적인 원인으로 약관에서 정한 발치치료를 받은 경우",1만원,"19,781","18,791",61.5,,,,,,,file_44.xls,,DB손보,(무)참좋은치아안심보험2510(기본플랜),0,615
,,,"치아보존치료비Ⅱ(상해및질병)(유치,영구치)(크라운 무제한)","피보험자가 해당 특별약관 보험기간 중 보장개시일 이후에 진단확정된 질병(치아우식증,치주질환) 또는 상해를 직접적인 원인으로 해당 유치 및 영구치에 치아보존치료를 받은 경우",10만원,,,,,,,,,,file_44.xls,,,,0,0
,,,"치아치수치료비(상해및질병)(유치,영구치)","피보험자가 해당 특별약관 보험기간 중 보장개시일 이후에 진단확정된 질병(치아우식증,치주질환) 또는 상해를 직접적인 원인으로 해당 유치 및 영구치에 치수치료를 받은 경우",2만원,,,,,,,,,,file_44.xls,,,,0,0
DB손보,(무)참좋은치아안심보험2510(기본강화플랜),(무)참좋은치아안심보험2510(기본강화플랜),발치치료비,"피보험자가 해당 특별약관 보험기간 중 보장개시일 이후에 진단확정된 질병(치아우식증,치주질환) 또는 상해를 직접적인 원인으로 약관에서 정한 발치치료를 받은 경우",2만원,"34,235","32,807",61.5,,,,,,,file_44.xls,,DB손보,(무)참좋은치아안심보험2510(기본강화플랜),0,615
DB손보,(무)참좋은치아안심보험2510(VIP플랜),(무)참좋은치아안심보험2510(VIP플랜),X-ray및파노라마치아촬영비,"피보험자가 해당 특별약관 보험기간 중 보장개시일 이후에 진단확정된 질병(치아우식증,치주질환) 또는 상해를 직접적인 원인으로 의료법 제3조(의료기관)에서 정한 치과 병, 의원 또는 이와 동등하다고 회사에서 인정하는 의료기관에서 X-ray촬영 또는 파노마라 촬영을 한 경우",1만원,"40,849","38,812",61.5,,,,,,,file_44.xls,,DB손보,(무)참좋은치아안심보험2510(VIP플랜),0,615
DB손보,(무)참좋은치아사랑보험2510,(무)참좋은치아사랑보험2510,영구치보철치료비(상해및질병)(갱신형),"피보험자가 보험기간 중 보장개시일(질병은 계약일로부터 90일이 지난날의 다음날, 상해는 계약일) 이후 진단확정된 질병(치아우식증,치주질환) 또는 상해를 직접적인 원인으로 영구치 발거를 진단받고 해당 영구치에 영구치보철치료를 받은 경우 영구치발거 1개당 아래와 같이 보장- 임플란트 : 가입금액 100%- 브릿지 : 가입금액 50%를 지급- 틀니 : 가입금액 100% (연간 1회한도)(단, 최초계약일로부터 2년미만 기간에 질병으로 영구치 발거 후 보철치료를 받은 경우 위 보장금액의 50% 지급)",200만원,"125,612","114,693",99.9,,,,,,,file_44.xls,,DB손보,(무)참좋은치아사랑보험2510,0,999
,,,"치아보존치료비(상해및질병)(유치,영구치)(크라운 연간3개한)(갱신형)","피보험자가 보험기간 중 보장개시일(질병은 계약일로부터 90일이 지난날의 다음날, 상해는 계약일) 이후 진단확정된 질병(치아우식증,치주질환) 또는 상해를 직접적인 원인으로 해당 유치 및 영구치에 치아보존치료를 받은 경우 치아 1개당 아래와 같이 보장- 아말감, 글래스아이노머로 충전치료시 : 가입금액 10%- 아말감, 글래스아이노머 이외로 충전치료시 : 가입금액 50%- 크라운 치료시 : 가입금액 100% (연간 3개한도)(단, 최초계약일로부터 1년미만 기간에 질병으로 유치 및 영구치에 치아보존치료를 받은 경우 위 보장금액의 50%만 지급)",40만원,,,,,,,,,,file_44.xls,,,,0,0
DB손보,(무)다이렉트참좋은치아사랑보험2601(CM),(무)다이렉트참좋은치아사랑보험2601(CM),영구치보철치료비(상해및질병)(갱신형),"피보험자가 보험기간 중 보장개시일(질병은 계약일로부터 90일이 지난날의 다음날, 상해는 계약일) 이후 진단확정된 질병(치아우식증,치주질환) 또는 상해를 직접적인 원인으로 영구치 발거를 진단받고 해당 영구치에 영구치보철치료를 받은 경우 영구치발거 1개당 아래와 같이 보장- 임플란트 : 가입금액 100%- 브릿지 : 가입금액 50%를 지급- 틀니 : 가입금액 100% (연간 1회한도)(단, 최초계약일로부터 2년미만 기간에 질병으로 영구치 발거 후 보철치료를 받은 경우 위 보장금액의 50% 지급)",80만원,"49,144","45,313",90.5,,,,,,,file_44.xls,,DB손보,(무)다이렉트참좋은치아사랑보험2601(CM),0,905
,,,"치아보존치료비(상해및질병)(유치,영구치)(크라운 연간3개한)(갱신형)","피보험자가 보험기간 중 보장개시일(질병은 계약일로부터 90일이 지난날의 다음날, 상해는 계약일) 이후 진단확정된 질병(치아우식증,치주질환) 또는 상해를 직접적인 원인으로 해당 유치 및 영구치에 치아보존치료를 받은 경우 치아 1개당 아래와 같이 보장- 아말감, 글래스아이노머로 충전치료시 : 가입금액 10%- 아말감, 글래스아이노머 이외로 충전치료시 : 가입금액 50%- 크라운 치료시 : 가입금액 100% (연간 3개한도)(단, 최초계약일로부터 1년미만 기간에 질병으로 유치 및 영구치에 치아보존치료를 받은 경우 위 보장금액의 50%만 지급)",20만,,,,,,,,,,file_44.xls,,,,0,0
AXA손보,(무)AXA치아보험(갱신형)2601,(무)AXA치아보험(갱신형)2601,(갱신형)영구치발거치료,보험기간 중에 약관에서 정한 보장개시일 이후에 영구치에 대하여 발생한 상해를 직접적인 원인으로 발거치료를 받은 경우,영구치 발거 1개당 보험가입금액의 100%,"43,510","45,080",121.9,,,,,,,file_44.xls,,AXA손보,(무)AXA치아보험(갱신형)2601,0,1219
,,,(갱신형)치아보존치료Ⅱ,보장개시일 이후에 유치 및 영구치에 대하여 상해를 직접적인 원인으로 레진 충전치료를 진단받아 치료한 경우,보험가입금액의 50%,,,,,,,,,,file_44.xls,,,,0,0
하나손보,무배당 하나더퍼스트 치아보험(다이렉트)(2601),무배당 하나더퍼스트 치아보험(다이렉트)(2601),영구치상실치료비(갱신형),보장개시일 이후에 상해 또는 질병으로 인하여 영구치발거를 진단확정 받고 해당 영구치를 발거한 경우 영구치발거 1개당 가입금액 지급,보험가입금액,"56,411","43,466",96.6,,,,,,,file_44.xls,,하나손보,무배당 하나더퍼스트 치아보험(다이렉트)(2601),0,966
,,,치아보존충전치료비(갱신형),보장개시일 이후에 상해 또는 질병으로 인하여 크라운치료를 진단확정 받고 해당 영구치/유치에 대하여 크라운치료를 받은 경우 영구치/유치 1개당 가입금액 무제한 지급,,,,,,,,,,,file_44.xls,,,,0,0
,,,치아보존크라운치료비(갱신형),보장개시일 이후에 상해 또는 질병으로 인하여 치아충전치료를 진단확정받고 해당 영구치/유치에 대하여 치아충전치료를 받은 경우 영구치/유치 1개당 가입금액 무제한 지급,"금, 도재(세라믹) : 보험가입금액아말감 : 보험가입금액의 10%금, 도재(세라믹), 아말감 이외 : 보험가입금액의 50%(단,질병의경우보험계약일로부터경과기간1년미만인경우보험가입금액의50%지급)",,,,,,,,,,file_44.xls,,,,0,0
,,,치아보철치료비(브릿지)(갱신형),보장개시일 이후에 상해 또는 질병으로 인하여 영구치발거를 진단확정 받고 해당 영구치를 발거한 부위에 치아보철치료를 받은 경우 영구치 1개당 가입금액 무제한 지급,"보험가입금액(단,질병의경우보험계약일로부터경과기간2년미만인경우보험가입금액의50%지급)",,,,,,,,,,file_44.xls,,,,0,0
,,,치아보철치료비(임플란트)(갱신형),,,,,,,,,,,,file_44.xls,,,,0,0
,,,치아보철치료비(틀니)(갱신형),보장개시일 이후에 상해 또는 질병으로 인하여 영구치발거를 진단확정 받고 해당 영구치를 발거한 부위에 치아보철치료를 받은 경우 보철물당 가입금액을 연간 1회에 한하여 지급,,,,,,,,,,,file_44.xls,,,,0,0
하나손보,무배당 하나 가득담은 치아보험(2601),무배당 하나 가득담은 치아보험(2601),영구치상실치료비,보장개시일 이후에 상해 또는 질병으로 인하여 영구치발거를 진단확정받고 해당 영구치를 발거한 경우 가입금액 지급(영구치발거 1개당),보험가입금액,"103,591","82,915",87.2,,,,,,,file_44.xls,,하나손보,무배당 하나 가득담은 치아보험(2601),0,872
