보험회사,상품명,구분,담보명(급부명),지급사유,지급금액,가입금액,기준보험료,가입보험료,적용이율,갱신구분,판매채널,기준일자,상세안내,연락처,source_file,file_type,sub_type,원본_열_0,원본_열_1,원본_열_2,원본_열_3,원본_열_4,원본_열_5,원본_열_6,원본_열_7,원본_열_8,원본_열_9,원본_열_10,원본_열_11,원본_열_12,원본_열_13,원본_열_14,원본_열_15,원본_열_16,원본_열_17,원본_열_18,원본_열_19,원본_열_20,원본_열_21,원본_열_22,원본_열_23,원본_열_24,원본_열_25,원본_열_26,원본_열_27,원본_열_28,원본_열_29
하나생명,(무)투자의 정석 변액연금보험_적립형,1,"3,600,000 원","3,428,073 원",95.22 %,"3,428,073 원","3,428,170 원",95.23 %,,,,,,,file_8.xls,html,variable_saving,하나생명,(무)투자의 정석 변액연금보험_적립형,1,"3,600,000 원","3,428,073 원",95.22 %,"3,428,073 원","3,428,170 원",95.23 %,"3,428,170 원",-6.55 %,-4.77 %,-4.14 %,5.65 %,0.0033 %,0.05 %,0.00 %,0.37 %,적립,비유니버셜,월납,방카슈랑스,2026-01-01,"1. 가입나이 : 0세 ~ 80세 2. 보험기간 : 종신 3. 납입기간 : 5년납/7년납/10년납/12년납/15년납/20년납/30년납 4. 납입주기 : 월납 5. 납입한도 : 월납보험료 최소 30만원 6. 펀드유형 : 국내주식형/글로벌채권형/글로벌Dynamix형/글로벌자산배분형/MMF형/글로벌하이일드채권형/글로벌컨슈머형/글로벌4차산업성장형/국내채권형/AI글로벌주식혼합70형/글로벌배당주식형/미국국채형/AI미국채권형/AI미국주식형/AI글로벌AllWeather형/AI글로벌주식형/AI글로벌TOP3섹터주식형/글로벌ESG주식형/미국그로스주식형/글로벌Tech주식형/글로벌헬스사이언스주식형/글로벌고수익채권형 7. 해약환급금 예시기준 : 적립형, 20년 보증형, 40세, 연금개시나이 60세, 10년납, 월납보험료 30만원, 투자수익률 연2.50%(순수익률 1.60%)",1577-1112,,,,,
하나생명,(무)투자의 정석 변액연금보험_적립형,3,"10,800,000 원","10,447,701 원",96.74 %,"10,447,701 원","10,447,997 원",96.74 %,,,,,,,file_8.xls,html,variable_saving,하나생명,(무)투자의 정석 변액연금보험_적립형,3,"10,800,000 원","10,447,701 원",96.74 %,"10,447,701 원","10,447,997 원",96.74 %,"10,447,997 원",-8.30 %,-3.26 %,-1.41 %,5.65 %,0.0033 %,0.14 %,0.00 %,1.16 %,적립,비유니버셜,월납,방카슈랑스,2026-01-01,"1. 가입나이 : 0세 ~ 80세 2. 보험기간 : 종신 3. 납입기간 : 5년납/7년납/10년납/12년납/15년납/20년납/30년납 4. 납입주기 : 월납 5. 납입한도 : 월납보험료 최소 30만원 6. 펀드유형 : 국내주식형/글로벌채권형/글로벌Dynamix형/글로벌자산배분형/MMF형/글로벌하이일드채권형/글로벌컨슈머형/글로벌4차산업성장형/국내채권형/AI글로벌주식혼합70형/글로벌배당주식형/미국국채형/AI미국채권형/AI미국주식형/AI글로벌AllWeather형/AI글로벌주식형/AI글로벌TOP3섹터주식형/글로벌ESG주식형/미국그로스주식형/글로벌Tech주식형/글로벌헬스사이언스주식형/글로벌고수익채권형 7. 해약환급금 예시기준 : 적립형, 20년 보증형, 40세, 연금개시나이 60세, 10년납, 월납보험료 30만원, 투자수익률 연2.50%(순수익률 1.60%)",1577-1112,,,,,
하나생명,(무)투자의 정석 변액연금보험_적립형,5,"18,000,000 원","17,691,087 원",98.28 %,"17,691,087 원","17,691,587 원",98.29 %,,,,,,,file_8.xls,html,variable_saving,하나생명,(무)투자의 정석 변액연금보험_적립형,5,"18,000,000 원","17,691,087 원",98.28 %,"17,691,087 원","17,691,587 원",98.29 %,"17,691,587 원",-10.01 %,-1.71 %,1.41 %,5.65 %,0.0033 %,0.24 %,0.00 %,1.94 %,적립,비유니버셜,월납,방카슈랑스,2026-01-01,"1. 가입나이 : 0세 ~ 80세 2. 보험기간 : 종신 3. 납입기간 : 5년납/7년납/10년납/12년납/15년납/20년납/30년납 4. 납입주기 : 월납 5. 납입한도 : 월납보험료 최소 30만원 6. 펀드유형 : 국내주식형/글로벌채권형/글로벌Dynamix형/글로벌자산배분형/MMF형/글로벌하이일드채권형/글로벌컨슈머형/글로벌4차산업성장형/국내채권형/AI글로벌주식혼합70형/글로벌배당주식형/미국국채형/AI미국채권형/AI미국주식형/AI글로벌AllWeather형/AI글로벌주식형/AI글로벌TOP3섹터주식형/글로벌ESG주식형/미국그로스주식형/글로벌Tech주식형/글로벌헬스사이언스주식형/글로벌고수익채권형 7. 해약환급금 예시기준 : 적립형, 20년 보증형, 40세, 연금개시나이 60세, 10년납, 월납보험료 30만원, 투자수익률 연2.50%(순수익률 1.60%)",1577-1112,,,,,
하나생명,(무)투자의 정석 변액연금보험_적립형,10,"36,000,000 원","37,235,585 원",103.43 %,"37,235,585 원","37,236,626 원",103.44 %,,,,,,,file_8.xls,html,variable_saving,하나생명,(무)투자의 정석 변액연금보험_적립형,10,"36,000,000 원","37,235,585 원",103.43 %,"37,235,585 원","37,236,626 원",103.44 %,"37,236,626 원",-13.02 %,3.43 %,10.13 %,4.54 %,0.0033 %,0.48 %,0.00 %,3.83 %,적립,비유니버셜,월납,방카슈랑스,2026-01-01,"1. 가입나이 : 0세 ~ 80세 2. 보험기간 : 종신 3. 납입기간 : 5년납/7년납/10년납/12년납/15년납/20년납/30년납 4. 납입주기 : 월납 5. 납입한도 : 월납보험료 최소 30만원 6. 펀드유형 : 국내주식형/글로벌채권형/글로벌Dynamix형/글로벌자산배분형/MMF형/글로벌하이일드채권형/글로벌컨슈머형/글로벌4차산업성장형/국내채권형/AI글로벌주식혼합70형/글로벌배당주식형/미국국채형/AI미국채권형/AI미국주식형/AI글로벌AllWeather형/AI글로벌주식형/AI글로벌TOP3섹터주식형/글로벌ESG주식형/미국그로스주식형/글로벌Tech주식형/글로벌헬스사이언스주식형/글로벌고수익채권형 7. 해약환급금 예시기준 : 적립형, 20년 보증형, 40세, 연금개시나이 60세, 10년납, 월납보험료 30만원, 투자수익률 연2.50%(순수익률 1.60%)",1577-1112,,,,,
하나생명,(무)투자의 정석 변액연금보험_적립형,15,"36,000,000 원","40,178,569 원",111.61 %,"40,178,569 원","40,181,195 원",111.61 %,,,,,,,file_8.xls,html,variable_saving,하나생명,(무)투자의 정석 변액연금보험_적립형,15,"36,000,000 원","40,178,569 원",111.61 %,"40,178,569 원","40,181,195 원",111.61 %,"40,181,195 원",-21.16 %,11.60 %,26.29 %,4.79 %,0.0083 %,0.93 %,0.00 %,7.40 %,적립,비유니버셜,월납,방카슈랑스,2026-01-01,"1. 가입나이 : 0세 ~ 80세 2. 보험기간 : 종신 3. 납입기간 : 5년납/7년납/10년납/12년납/15년납/20년납/30년납 4. 납입주기 : 월납 5. 납입한도 : 월납보험료 최소 30만원 6. 펀드유형 : 국내주식형/글로벌채권형/글로벌Dynamix형/글로벌자산배분형/MMF형/글로벌하이일드채권형/글로벌컨슈머형/글로벌4차산업성장형/국내채권형/AI글로벌주식혼합70형/글로벌배당주식형/미국국채형/AI미국채권형/AI미국주식형/AI글로벌AllWeather형/AI글로벌주식형/AI글로벌TOP3섹터주식형/글로벌ESG주식형/미국그로스주식형/글로벌Tech주식형/글로벌헬스사이언스주식형/글로벌고수익채권형 7. 해약환급금 예시기준 : 적립형, 20년 보증형, 40세, 연금개시나이 60세, 10년납, 월납보험료 30만원, 투자수익률 연2.50%(순수익률 1.60%)",1577-1112,,,,,
하나생명,(무)투자의 정석 변액연금보험_적립형,20,"36,000,000 원","43,361,716 원",120.45 %,"43,361,716 원","43,366,056 원",120.46 %,,,,,,,file_8.xls,html,variable_saving,하나생명,(무)투자의 정석 변액연금보험_적립형,20,"36,000,000 원","43,361,716 원",120.45 %,"43,361,716 원","43,366,056 원",120.46 %,"43,366,056 원",-28.57 %,20.44 %,44.86 %,5.04 %,0.0133 %,1.34 %,0.00 %,10.71 %,적립,비유니버셜,월납,방카슈랑스,2026-01-01,"1. 가입나이 : 0세 ~ 80세 2. 보험기간 : 종신 3. 납입기간 : 5년납/7년납/10년납/12년납/15년납/20년납/30년납 4. 납입주기 : 월납 5. 납입한도 : 월납보험료 최소 30만원 6. 펀드유형 : 국내주식형/글로벌채권형/글로벌Dynamix형/글로벌자산배분형/MMF형/글로벌하이일드채권형/글로벌컨슈머형/글로벌4차산업성장형/국내채권형/AI글로벌주식혼합70형/글로벌배당주식형/미국국채형/AI미국채권형/AI미국주식형/AI글로벌AllWeather형/AI글로벌주식형/AI글로벌TOP3섹터주식형/글로벌ESG주식형/미국그로스주식형/글로벌Tech주식형/글로벌헬스사이언스주식형/글로벌고수익채권형 7. 해약환급금 예시기준 : 적립형, 20년 보증형, 40세, 연금개시나이 60세, 10년납, 월납보험료 30만원, 투자수익률 연2.50%(순수익률 1.60%)",1577-1112,,,,,
하나생명,(무)투자의 정석 변액연금보험_거치형,1,"50,000,000 원","49,612,141 원",99.22 %,"49,612,141 원","49,612,432 원",99.22 %,,,,,,,file_8.xls,html,variable_saving,하나생명,(무)투자의 정석 변액연금보험_거치형,1,"50,000,000 원","49,612,141 원",99.22 %,"49,612,141 원","49,612,432 원",99.22 %,"49,612,432 원",-4.20 %,-0.77 %,0.44 %,2.41 %,0.0007 %,0.09 %,0.00 %,0.74 %,거치,비유니버셜,일시납,방카슈랑스,2026-01-01,"1. 가입나이 : 0세 ~ 80세 2. 보험기간 : 종신 3. 납입기간 : 일시납 4. 납입한도 : 최소 3,000만원 5. 펀드유형 : 국내주식형/글로벌채권형/글로벌Dynamix형/글로벌자산배분형/MMF형/글로벌하이일드채권형/글로벌컨슈머형/글로벌4차산업성장형/국내채권형/AI글로벌주식혼합70형/글로벌배당주식형/미국국채형/AI미국채권형/AI미국주식형/AI글로벌AllWeather형/AI글로벌주식형/AI글로벌TOP3섹터주식형/글로벌ESG주식형/미국그로스주식형/글로벌Tech주식형/글로벌헬스사이언스주식형/글로벌고수익채권형 6. 해약환급금 예시기준 : 거치형, 20년보증형, 55세, 연금개시나이 60세, 일시납보험료 5000만원, 투자수익률 연2.50%(순수익률 1.60%)",1577-1112,,,,,
하나생명,(무)투자의 정석 변액연금보험_거치형,3,"50,000,000 원","50,450,539 원",100.90 %,"50,450,539 원","50,451,425 원",100.90 %,,,,,,,file_8.xls,html,variable_saving,하나생명,(무)투자의 정석 변액연금보험_거치형,3,"50,000,000 원","50,450,539 원",100.90 %,"50,450,539 원","50,451,425 원",100.90 %,"50,451,425 원",-9.20 %,0.90 %,4.68 %,3.86 %,0.0022 %,0.29 %,0.00 %,2.31 %,거치,비유니버셜,일시납,방카슈랑스,2026-01-01,"1. 가입나이 : 0세 ~ 80세 2. 보험기간 : 종신 3. 납입기간 : 일시납 4. 납입한도 : 최소 3,000만원 5. 펀드유형 : 국내주식형/글로벌채권형/글로벌Dynamix형/글로벌자산배분형/MMF형/글로벌하이일드채권형/글로벌컨슈머형/글로벌4차산업성장형/국내채권형/AI글로벌주식혼합70형/글로벌배당주식형/미국국채형/AI미국채권형/AI미국주식형/AI글로벌AllWeather형/AI글로벌주식형/AI글로벌TOP3섹터주식형/글로벌ESG주식형/미국그로스주식형/글로벌Tech주식형/글로벌헬스사이언스주식형/글로벌고수익채권형 6. 해약환급금 예시기준 : 거치형, 20년보증형, 55세, 연금개시나이 60세, 일시납보험료 5000만원, 투자수익률 연2.50%(순수익률 1.60%)",1577-1112,,,,,
하나생명,(무)투자의 정석 변액연금보험_거치형,5,"50,000,000 원","51,569,671 원",103.14 %,"51,569,671 원","51,571,171 원",103.14 %,,,,,,,file_8.xls,html,variable_saving,하나생명,(무)투자의 정석 변액연금보험_거치형,5,"50,000,000 원","51,569,671 원",103.14 %,"51,569,671 원","51,571,171 원",103.14 %,"51,571,171 원",-13.54 %,3.13 %,9.67 %,4.82 %,0.0036 %,0.48 %,0.00 %,3.84 %,거치,비유니버셜,일시납,방카슈랑스,2026-01-01,"1. 가입나이 : 0세 ~ 80세 2. 보험기간 : 종신 3. 납입기간 : 일시납 4. 납입한도 : 최소 3,000만원 5. 펀드유형 : 국내주식형/글로벌채권형/글로벌Dynamix형/글로벌자산배분형/MMF형/글로벌하이일드채권형/글로벌컨슈머형/글로벌4차산업성장형/국내채권형/AI글로벌주식혼합70형/글로벌배당주식형/미국국채형/AI미국채권형/AI미국주식형/AI글로벌AllWeather형/AI글로벌주식형/AI글로벌TOP3섹터주식형/글로벌ESG주식형/미국그로스주식형/글로벌Tech주식형/글로벌헬스사이언스주식형/글로벌고수익채권형 6. 해약환급금 예시기준 : 거치형, 20년보증형, 55세, 연금개시나이 60세, 일시납보험료 5000만원, 투자수익률 연2.50%(순수익률 1.60%)",1577-1112,,,,,
하나생명,(무)하나더넥스트 장수 변액연금보험_적립형,1,"3,600,000 원","3,393,595 원",94.27 %,"3,393,595 원","3,393,691 원",94.27 %,,,,,,,file_8.xls,html,variable_saving,하나생명,(무)하나더넥스트 장수 변액연금보험_적립형,1,"3,600,000 원","3,393,595 원",94.27 %,"3,393,595 원","3,393,691 원",94.27 %,"3,393,691 원",-7.48 %,-5.73 %,-5.11 %,5.65 %,0.0033 %,0.09 %,1.33 %,0.00 %,적립,비유니버셜,월납,방카슈랑스,2026-01-01,"1. 가입나이 : 20세 ~ 최대 70세 2. 보험기간 : 종신 3. 납입기간 : 5/7/10/12년납 이상 4. 납입주기 : 월납 5. 납입한도 : 월납보험료 최소 30만원 6. 펀드유형 : 국내주식형/글로벌채권형/글로벌Dynamix형/글로벌자산배분형/MMF형/글로벌하이일드채권형/글로벌컨슈머형/글로벌4차산업성장형/국내채권형/AI글로벌주식혼합70형/글로벌배당주식형/미국국채형/AI미국채권형/AI미국주식형/AI글로벌AllWeather형/AI글로벌주식형/AI글로벌TOP3섹터주식형/글로벌ESG주식형/미국그로스주식형/글로벌Tech주식형/글로벌헬스사이언스주식형/글로벌고수익채권형 7. 해약환급금 예시기준 : 적립형, 기본형, 40세, 연금개시나이 60세, 10년납, 월납보험료 30만원, 투자수익률 연2.50%(순수익률 -0.60%)",1577-1112,,,,,
하나생명,(무)하나더넥스트 장수 변액연금보험_적립형,3,"10,800,000 원","10,116,502 원",93.67 %,"10,116,502 원","10,116,788 원",93.67 %,,,,,,,file_8.xls,html,variable_saving,하나생명,(무)하나더넥스트 장수 변액연금보험_적립형,3,"10,800,000 원","10,116,502 원",93.67 %,"10,116,502 원","10,116,788 원",93.67 %,"10,116,788 원",-11.15 %,-6.32 %,-4.56 %,5.65 %,0.0033 %,0.29 %,4.24 %,0.00 %,적립,비유니버셜,월납,방카슈랑스,2026-01-01,"1. 가입나이 : 20세 ~ 최대 70세 2. 보험기간 : 종신 3. 납입기간 : 5/7/10/12년납 이상 4. 납입주기 : 월납 5. 납입한도 : 월납보험료 최소 30만원 6. 펀드유형 : 국내주식형/글로벌채권형/글로벌Dynamix형/글로벌자산배분형/MMF형/글로벌하이일드채권형/글로벌컨슈머형/글로벌4차산업성장형/국내채권형/AI글로벌주식혼합70형/글로벌배당주식형/미국국채형/AI미국채권형/AI미국주식형/AI글로벌AllWeather형/AI글로벌주식형/AI글로벌TOP3섹터주식형/글로벌ESG주식형/미국그로스주식형/글로벌Tech주식형/글로벌헬스사이언스주식형/글로벌고수익채권형 7. 해약환급금 예시기준 : 적립형, 기본형, 40세, 연금개시나이 60세, 10년납, 월납보험료 30만원, 투자수익률 연2.50%(순수익률 -0.60%)",1577-1112,,,,,
하나생명,(무)하나더넥스트 장수 변액연금보험_적립형,5,"18,000,000 원","16,754,601 원",93.08 %,"16,754,601 원","16,755,075 원",93.08 %,,,,,,,file_8.xls,html,variable_saving,하나생명,(무)하나더넥스트 장수 변액연금보험_적립형,5,"18,000,000 원","16,754,601 원",93.08 %,"16,754,601 원","16,755,075 원",93.08 %,"16,755,075 원",-14.63 %,-6.91 %,-4.00 %,5.65 %,0.0033 %,0.49 %,7.17 %,0.00 %,적립,비유니버셜,월납,방카슈랑스,2026-01-01,"1. 가입나이 : 20세 ~ 최대 70세 2. 보험기간 : 종신 3. 납입기간 : 5/7/10/12년납 이상 4. 납입주기 : 월납 5. 납입한도 : 월납보험료 최소 30만원 6. 펀드유형 : 국내주식형/글로벌채권형/글로벌Dynamix형/글로벌자산배분형/MMF형/글로벌하이일드채권형/글로벌컨슈머형/글로벌4차산업성장형/국내채권형/AI글로벌주식혼합70형/글로벌배당주식형/미국국채형/AI미국채권형/AI미국주식형/AI글로벌AllWeather형/AI글로벌주식형/AI글로벌TOP3섹터주식형/글로벌ESG주식형/미국그로스주식형/글로벌Tech주식형/글로벌헬스사이언스주식형/글로벌고수익채권형 7. 해약환급금 예시기준 : 적립형, 기본형, 40세, 연금개시나이 60세, 10년납, 월납보험료 30만원, 투자수익률 연2.50%(순수익률 -0.60%)",1577-1112,,,,,
하나생명,(무)하나더넥스트 장수 변액연금보험_적립형,10,"36,000,000 원","33,382,543 원",92.73 %,"33,382,543 원","33,383,475 원",92.73 %,,,,,,,file_8.xls,html,variable_saving,하나생명,(무)하나더넥스트 장수 변액연금보험_적립형,10,"36,000,000 원","33,382,543 원",92.73 %,"33,382,543 원","33,383,475 원",92.73 %,"33,383,475 원",-21.52 %,-7.27 %,-1.47 %,4.54 %,0.0033 %,0.99 %,14.41 %,0.00 %,적립,비유니버셜,월납,방카슈랑스,2026-01-01,"1. 가입나이 : 20세 ~ 최대 70세 2. 보험기간 : 종신 3. 납입기간 : 5/7/10/12년납 이상 4. 납입주기 : 월납 5. 납입한도 : 월납보험료 최소 30만원 6. 펀드유형 : 국내주식형/글로벌채권형/글로벌Dynamix형/글로벌자산배분형/MMF형/글로벌하이일드채권형/글로벌컨슈머형/글로벌4차산업성장형/국내채권형/AI글로벌주식혼합70형/글로벌배당주식형/미국국채형/AI미국채권형/AI미국주식형/AI글로벌AllWeather형/AI글로벌주식형/AI글로벌TOP3섹터주식형/글로벌ESG주식형/미국그로스주식형/글로벌Tech주식형/글로벌헬스사이언스주식형/글로벌고수익채권형 7. 해약환급금 예시기준 : 적립형, 기본형, 40세, 연금개시나이 60세, 10년납, 월납보험료 30만원, 투자수익률 연2.50%(순수익률 -0.60%)",1577-1112,,,,,
하나생명,(무)하나더넥스트 장수 변액연금보험_적립형,15,"36,000,000 원","32,249,132 원",89.58 %,"32,249,132 원","32,251,456 원",89.59 %,,,,,,,file_8.xls,html,variable_saving,하나생명,(무)하나더넥스트 장수 변액연금보험_적립형,15,"36,000,000 원","32,249,132 원",89.58 %,"32,249,132 원","32,251,456 원",89.59 %,"32,251,456 원",-36.32 %,-10.41 %,1.14 %,4.79 %,0.0083 %,2.05 %,29.67 %,0.00 %,적립,비유니버셜,월납,방카슈랑스,2026-01-01,"1. 가입나이 : 20세 ~ 최대 70세 2. 보험기간 : 종신 3. 납입기간 : 5/7/10/12년납 이상 4. 납입주기 : 월납 5. 납입한도 : 월납보험료 최소 30만원 6. 펀드유형 : 국내주식형/글로벌채권형/글로벌Dynamix형/글로벌자산배분형/MMF형/글로벌하이일드채권형/글로벌컨슈머형/글로벌4차산업성장형/국내채권형/AI글로벌주식혼합70형/글로벌배당주식형/미국국채형/AI미국채권형/AI미국주식형/AI글로벌AllWeather형/AI글로벌주식형/AI글로벌TOP3섹터주식형/글로벌ESG주식형/미국그로스주식형/글로벌Tech주식형/글로벌헬스사이언스주식형/글로벌고수익채권형 7. 해약환급금 예시기준 : 적립형, 기본형, 40세, 연금개시나이 60세, 10년납, 월납보험료 30만원, 투자수익률 연2.50%(순수익률 -0.60%)",1577-1112,,,,,
