보험회사,상품명,구분,담보명(급부명),지급사유,지급금액,가입금액,남성보험료,여성보험료,기준보험료,가입보험료,적용이율,갱신구분,판매채널,기준일자,상세안내,연락처,source_file,원본_열_0,원본_열_1,원본_열_2,원본_열_3,원본_열_4,원본_열_5,원본_열_6,원본_열_7,원본_열_8,원본_열_9,원본_열_10,원본_열_11,원본_열_12,원본_열_13,원본_열_14,원본_열_15,원본_열_16,원본_열_17,원본_열_18,원본_열_19,원본_열_20,원본_열_21,원본_열_22,원본_열_23,원본_열_24,원본_열_25,원본_열_26,원본_열_27
농협손보,(무) NH펫앤미든든보험[2종:일반형/강아지]2604,,"반려동물 치료비Ⅲ 피부질환 확장보장(강아지,일반형)","보장개시일 이후에 반려동물에게 피부병(외이도염, 중이염, 피부알러지, 피부트러블을 포함)을 원인으로 생긴 반려동물의 치료비를 약관에 따라 보상",,,,,,,,비갱신형,,,,,장기보장성 비교 공시 (10).xls,,,,"반려동물 치료비Ⅲ 피부질환 확장보장(강아지,일반형)","보장개시일 이후에 반려동물에게 피부병(외이도염, 중이염, 피부알러지, 피부트러블을 포함)을 원인으로 생긴 반려동물의 치료비를 약관에 따라 보상",,,,,,,,,,,,,,,,,,,,,,,
농협손보,(무) NH펫앤미든든보험[2종:일반형/강아지]2604,,"반려동물 치료비Ⅲ(강아지,일반형)","보장개시일 이후에 상해 또는 질병이 발생하여 그 치료를 직접적인 목적으로 국내에서 수의사에게 치료를 받은 때에는 1일당 피보험자가 부담한 반려동물의 입원, 통원 또는 수술로 치료에 사용된 비용을 약관에 따라 반려동물 치료비 보험금 지급",,,,,,,,비갱신형,,,,,장기보장성 비교 공시 (10).xls,,,,"반려동물 치료비Ⅲ(강아지,일반형)","보장개시일 이후에 상해 또는 질병이 발생하여 그 치료를 직접적인 목적으로 국내에서 수의사에게 치료를 받은 때에는 1일당 피보험자가 부담한 반려동물의 입원, 통원 또는 수술로 치료에 사용된 비용을 약관에 따라 반려동물 치료비 보험금 지급",,,,,,,,,,,,,,,,,,,,,,,
농협손보,(무) NH펫앤미든든보험[2종:일반형/강아지]2604,,일반상해후유장해(80%이상),상해사고로 80%이상 후유장해가 발생한 경우(최초1회한),가입금액,,,,,,,비갱신형,,,,,장기보장성 비교 공시 (10).xls,,,,일반상해후유장해(80%이상),상해사고로 80%이상 후유장해가 발생한 경우(최초1회한),가입금액,,,,,,,,,,,,,,,,,,,,,,
농협손보,(무) NH펫앤미든든보험[3종:실속형/고양이]2604,(무) NH펫앤미든든보험[3종:실속형/고양이]2604,(갱신형)반려동물 사망(고양이),보장개시일 이후에 반려동물이 사망한 경우 가입금액 지급(최초계약 가입 후 2년 미만 시 가입금액의 50% 지급),가입금액 한도,"31,917","31,917 원",104 원,103 원,,,비갱신형,,,,,장기보장성 비교 공시 (10).xls,,농협손보,(무) NH펫앤미든든보험[3종:실속형/고양이]2604,(갱신형)반려동물 사망(고양이),보장개시일 이후에 반려동물이 사망한 경우 가입금액 지급(최초계약 가입 후 2년 미만 시 가입금액의 50% 지급),가입금액 한도,"31,917","31,914",104.6,103.6,,,,,,,,,,,,,,,,,,
농협손보,(무) NH펫앤미든든보험[3종:실속형/고양이]2604,,"반려동물 치료비Ⅲ 구강질환 확장보장(고양이,실속형)","보장개시일 이후에 반려동물에게 치석제거 및 치아부정교합 등 치과 치료비용, 구강내 질환을 원인으로 생긴 반려동물의 치료비를 약관에 따라 보상",,,,,,,,비갱신형,,,,,장기보장성 비교 공시 (10).xls,,,,"반려동물 치료비Ⅲ 구강질환 확장보장(고양이,실속형)","보장개시일 이후에 반려동물에게 치석제거 및 치아부정교합 등 치과 치료비용, 구강내 질환을 원인으로 생긴 반려동물의 치료비를 약관에 따라 보상",,,,,,,,,,,,,,,,,,,,,,,
농협손보,(무) NH펫앤미든든보험[3종:실속형/고양이]2604,,"반려동물 치료비Ⅲ 비뇨기질환 확장보장(고양이,실속형)",보장개시일 이후에 반려동물에게 비뇨기질환(요로결석 등)을 원인으로 하여 생긴 반려동물의 치료비를 약관에 따라 보상,,,,,,,,비갱신형,,,,,장기보장성 비교 공시 (10).xls,,,,"반려동물 치료비Ⅲ 비뇨기질환 확장보장(고양이,실속형)",보장개시일 이후에 반려동물에게 비뇨기질환(요로결석 등)을 원인으로 하여 생긴 반려동물의 치료비를 약관에 따라 보상,,,,,,,,,,,,,,,,,,,,,,,
농협손보,(무) NH펫앤미든든보험[3종:실속형/고양이]2604,,"반려동물 치료비Ⅲ(고양이,실속형)","보장개시일 이후에 상해 또는 질병이 발생하여 그 치료를 직접적인 목적으로 국내에서 수의사에게 치료를 받은 때에는 1일당 피보험자가 부담한 반려동물의 입원, 통원 또는 수술로 치료에 사용된 비용을 약관에 따라 반려동물 치료비 보험금 지급",,,,,,,,비갱신형,,,,,장기보장성 비교 공시 (10).xls,,,,"반려동물 치료비Ⅲ(고양이,실속형)","보장개시일 이후에 상해 또는 질병이 발생하여 그 치료를 직접적인 목적으로 국내에서 수의사에게 치료를 받은 때에는 1일당 피보험자가 부담한 반려동물의 입원, 통원 또는 수술로 치료에 사용된 비용을 약관에 따라 반려동물 치료비 보험금 지급",,,,,,,,,,,,,,,,,,,,,,,
농협손보,(무) NH펫앤미든든보험[3종:실속형/고양이]2604,,일반상해후유장해(80%이상),상해사고로 80%이상 후유장해가 발생한 경우(최초1회한),가입금액,,,,,,,비갱신형,,,,,장기보장성 비교 공시 (10).xls,,,,일반상해후유장해(80%이상),상해사고로 80%이상 후유장해가 발생한 경우(최초1회한),가입금액,,,,,,,,,,,,,,,,,,,,,,
농협손보,(무) NH펫앤미든든보험[4종:일반형/고양이]2604,(무) NH펫앤미든든보험[4종:일반형/고양이]2604,(갱신형)반려동물 사망(고양이),보장개시일 이후에 반려동물이 사망한 경우 가입금액 지급(최초계약 가입 후 2년 미만 시 가입금액의 50% 지급),가입금액 한도,"32,030","32,030 원",104 원,103 원,,,비갱신형,,,,,장기보장성 비교 공시 (10).xls,,농협손보,(무) NH펫앤미든든보험[4종:일반형/고양이]2604,(갱신형)반려동물 사망(고양이),보장개시일 이후에 반려동물이 사망한 경우 가입금액 지급(최초계약 가입 후 2년 미만 시 가입금액의 50% 지급),가입금액 한도,"32,030","32,027",104.6,103.6,,,,,,,,,,,,,,,,,,
농협손보,(무) NH펫앤미든든보험[4종:일반형/고양이]2604,,"반려동물 치료비Ⅲ 구강질환 확장보장(고양이,일반형)","보장개시일 이후에 반려동물에게 치석제거 및 치아부정교합 등 치과 치료비용, 구강내 질환을 원인으로 생긴 반려동물의 치료비를 약관에 따라 보상",,,,,,,,비갱신형,,,,,장기보장성 비교 공시 (10).xls,,,,"반려동물 치료비Ⅲ 구강질환 확장보장(고양이,일반형)","보장개시일 이후에 반려동물에게 치석제거 및 치아부정교합 등 치과 치료비용, 구강내 질환을 원인으로 생긴 반려동물의 치료비를 약관에 따라 보상",,,,,,,,,,,,,,,,,,,,,,,
농협손보,(무) NH펫앤미든든보험[4종:일반형/고양이]2604,,"반려동물 치료비Ⅲ 비뇨기질환 확장보장(고양이,일반형)",보장개시일 이후에 반려동물에게 비뇨기질환(요로결석 등)을 원인으로 하여 생긴 반려동물의 치료비를 약관에 따라 보상,,,,,,,,비갱신형,,,,,장기보장성 비교 공시 (10).xls,,,,"반려동물 치료비Ⅲ 비뇨기질환 확장보장(고양이,일반형)",보장개시일 이후에 반려동물에게 비뇨기질환(요로결석 등)을 원인으로 하여 생긴 반려동물의 치료비를 약관에 따라 보상,,,,,,,,,,,,,,,,,,,,,,,
농협손보,(무) NH펫앤미든든보험[4종:일반형/고양이]2604,,"반려동물 치료비Ⅲ(고양이, 일반형)","보장개시일 이후에 상해 또는 질병이 발생하여 그 치료를 직접적인 목적으로 국내에서 수의사에게 치료를 받은 때에는 1일당 피보험자가 부담한 반려동물의 입원, 통원 또는 수술로 치료에 사용된 비용을 약관에 따라 반려동물 치료비 보험금 지급",,,,,,,,비갱신형,,,,,장기보장성 비교 공시 (10).xls,,,,"반려동물 치료비Ⅲ(고양이, 일반형)","보장개시일 이후에 상해 또는 질병이 발생하여 그 치료를 직접적인 목적으로 국내에서 수의사에게 치료를 받은 때에는 1일당 피보험자가 부담한 반려동물의 입원, 통원 또는 수술로 치료에 사용된 비용을 약관에 따라 반려동물 치료비 보험금 지급",,,,,,,,,,,,,,,,,,,,,,,
농협손보,(무) NH펫앤미든든보험[4종:일반형/고양이]2604,,일반상해후유장해(80%이상),상해사고로 80%이상 후유장해가 발생한 경우(최초1회한),가입금액,,,,,,,비갱신형,,,,,장기보장성 비교 공시 (10).xls,,,,일반상해후유장해(80%이상),상해사고로 80%이상 후유장해가 발생한 경우(최초1회한),가입금액,,,,,,,,,,,,,,,,,,,,,,
삼성화재,무배당 삼성화재 펫보험 위풍댕댕(2601.9),무배당 삼성화재 펫보험 위풍댕댕(2601.9),[갱신형] 반려견 배상책임,보험증권에 기재된 피보험자의 반려견의 행위에 기인하는 우연한 사고로 타인의 신체의 피해(대인) 또는 타인의 반려동물의 손해(대물)에 대한 법률상배상책임을 부담함으로써 입은 손해 발생시 가입금액을 한도로 보상※ 1사고당 자기부담금 : 10만원,가입금액 한도,"28,096","28,096 원",116 원,116 원,,,비갱신형,,,,,장기보장성 비교 공시 (7).xls,,삼성화재,무배당 삼성화재 펫보험 위풍댕댕(2601.9),[갱신형] 반려견 배상책임,보험증권에 기재된 피보험자의 반려견의 행위에 기인하는 우연한 사고로 타인의 신체의 피해(대인) 또는 타인의 반려동물의 손해(대물)에 대한 법률상배상책임을 부담함으로써 입은 손해 발생시 가입금액을 한도로 보상※ 1사고당 자기부담금 : 10만원,가입금액 한도,"28,096","27,856",116.8,116.2,,,,,,,,,,,,,,,,,,
삼성화재,무배당 삼성화재 펫보험 위풍댕댕(2601.9),,[갱신형] 반려견 사망위로금,보장개시일 이후 보험증권에 기재된 반려견이 사망한 경우 가입금액 지급※ 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 30일이 지난날의다음날임,가입금액,,,,,,,비갱신형,,,,,장기보장성 비교 공시 (7).xls,,,,[갱신형] 반려견 사망위로금,보장개시일 이후 보험증권에 기재된 반려견이 사망한 경우 가입금액 지급※ 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 30일이 지난날의다음날임,가입금액,,,,,,,,,,,,,,,,,,,,,,
삼성화재,무배당 삼성화재 펫보험 위풍댕댕(2601.9),,반려견 의료비(치과및구강질환포함)(수술당일)(70%보상형)(재가입형),"보장개시일 이후 보험증권에 기재된 반려견에게 상해 또는 질병이 발생하여 그 치료를 직접적인 목적으로 국내에서 수의사에게 수술을 받은 경우 피보험자가 부담한 수술 당일 반려견의 치료에 사용된 비용을 보험가입금액을 한도로 보상(연간 2회한)※ 질병으로 인한 반려견 의료비(수술당일)의 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 30일(단, 암, 백내장, 녹내장, 심장질환, 신장질환, 방광질환 및 각종 결석의 경우 90일)이 지난날의 다음날이며, 상해로 인한 반려견 의료비(수술당일)의 보장개시일은 계약일임※ 계약일부터 1년 이내에 발생한 슬관절탈구, 고관절탈구, 슬관절형성부전, 고관절형성부전 또는 기타 이들과 유사한 사고에 대해서는 보험금을 지급하지 않음※ 「연간」이란 계약일부터 매1년 단위로 도래하는 계약해당일 전일까지의 기간을 의미함※ 1사고당 가입시 선택한 자기부담금",가입금액 한도,,,,,,,비갱신형,,,,,장기보장성 비교 공시 (7).xls,,,,반려견 의료비(치과및구강질환포함)(수술당일)(70%보상형)(재가입형),"보장개시일 이후 보험증권에 기재된 반려견에게 상해 또는 질병이 발생하여 그 치료를 직접적인 목적으로 국내에서 수의사에게 수술을 받은 경우 피보험자가 부담한 수술 당일 반려견의 치료에 사용된 비용을 보험가입금액을 한도로 보상(연간 2회한)※ 질병으로 인한 반려견 의료비(수술당일)의 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 30일(단, 암, 백내장, 녹내장, 심장질환, 신장질환, 방광질환 및 각종 결석의 경우 90일)이 지난날의 다음날이며, 상해로 인한 반려견 의료비(수술당일)의 보장개시일은 계약일임※ 계약일부터 1년 이내에 발생한 슬관절탈구, 고관절탈구, 슬관절형성부전, 고관절형성부전 또는 기타 이들과 유사한 사고에 대해서는 보험금을 지급하지 않음※ 「연간」이란 계약일부터 매1년 단위로 도래하는 계약해당일 전일까지의 기간을 의미함※ 1사고당 가입시 선택한 자기부담금",가입금액 한도,,,,,,,,,,,,,,,,,,,,,,
삼성화재,무배당 삼성화재 펫보험 위풍댕댕(2601.9),,"반려견 의료비(치과및구강질환포함)(수술당일제외, 검사비포함)(70%보상형)(재가입형)","보장개시일 이후 보험증권에 기재된 반려견에게 상해 또는 질병이 발생하여 그 치료를 직접적인 목적으로 국내에서 수의사에게 치료를 받은 때에는 수술을 받지 않은 날에 한하여 1일당 피보험자가 부담한 반려견의 치료에 사용된 비용(검사비 포함)을 보험가입금액을 한도로 보상(연간 반려견 의료비보험금(수술당일제외, 검사비포함)의 총합계는 연간 총 보상한도액 한도로 보상)※ 1일당 한도/연간 총한도 : 10만/1000만※ 질병으로 인한 반려견 의료비(수술당일제외, 검사비포함)의 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 30일(단, 암, 백내장, 녹내장, 심장질환, 신장질환, 방광질환 및 각종 결석의 경우 90일)이 지난날의 다음날이며, 상해로 인한 반려견 의료비(수술당일제외, 검사비포함)의 보장개시일은 계약일임※ 계약일부터 1년 이내에 발생한 슬관절탈구, 고관절탈구, 슬관절형성부전, 고관절형성부전 또는 기타 이들과 유사한 사고에 대해서는 보험금을 지급하지 않음※ 「연간」이란 계약일부터 매1년 단위로 도래하는 계약해당일 전일까지의 기간을 의미함※ 「검사비」란 기본검사(신체검사, 정형검사, 신경계검사, 안검사, 피부과검사 등), 영상검사(X-ray, 초음파검사, CT, MRI, 내시경검사 등), 실험실검사(혈액검사, 임상병리검사, 조직병리검사, 배양검사 등)에 사용된 비용을 의미함※ 1사고당 가입시 선택한 자기부담금",,,,,,,,비갱신형,,,,,장기보장성 비교 공시 (7).xls,,,,"반려견 의료비(치과및구강질환포함)(수술당일제외, 검사비포함)(70%보상형)(재가입형)","보장개시일 이후 보험증권에 기재된 반려견에게 상해 또는 질병이 발생하여 그 치료를 직접적인 목적으로 국내에서 수의사에게 치료를 받은 때에는 수술을 받지 않은 날에 한하여 1일당 피보험자가 부담한 반려견의 치료에 사용된 비용(검사비 포함)을 보험가입금액을 한도로 보상(연간 반려견 의료비보험금(수술당일제외, 검사비포함)의 총합계는 연간 총 보상한도액 한도로 보상)※ 1일당 한도/연간 총한도 : 10만/1000만※ 질병으로 인한 반려견 의료비(수술당일제외, 검사비포함)의 보장개시일은 최초 계약일 또는 부활(효력회복)일부터 30일(단, 암, 백내장, 녹내장, 심장질환, 신장질환, 방광질환 및 각종 결석의 경우 90일)이 지난날의 다음날이며, 상해로 인한 반려견 의료비(수술당일제외, 검사비포함)의 보장개시일은 계약일임※ 계약일부터 1년 이내에 발생한 슬관절탈구, 고관절탈구, 슬관절형성부전, 고관절형성부전 또는 기타 이들과 유사한 사고에 대해서는 보험금을 지급하지 않음※ 「연간」이란 계약일부터 매1년 단위로 도래하는 계약해당일 전일까지의 기간을 의미함※ 「검사비」란 기본검사(신체검사, 정형검사, 신경계검사, 안검사, 피부과검사 등), 영상검사(X-ray, 초음파검사, CT, MRI, 내시경검사 등), 실험실검사(혈액검사, 임상병리검사, 조직병리검사, 배양검사 등)에 사용된 비용을 의미함※ 1사고당 가입시 선택한 자기부담금",,,,,,,,,,,,,,,,,,,,,,,
